unit_number,total_life,n_cycles,cluster_sensors,sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope,cluster_id,cluster_method,n_clusters,cluster_random_state,cluster_feature_columns
23,196,196,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",554.0249999999999,551.323,-2.7019999999998845,553.3939795918368,0.9133144839113685,-0.013001139542110803,9050.454000000002,9046.429,-4.025000000001455,9049.380459183674,4.03529875147303,-0.024584601040732203,522.1339999999999,519.816,-2.31799999999987,521.4467346938775,0.7342402369327223,-0.01120294209054317,8134.048,8119.728,-14.319999999999709,8130.032346938775,4.957258911984527,-0.06224320856807716,8.407490000000001,8.51813,0.1106399999999983,8.436638775510204,0.03665758443296301,0.0004973076524635668,1,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
24,494,494,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",551.234,567.6070000000001,16.373000000000047,554.6808704453441,4.180005648086304,0.025372065250147825,9035.742,9121.391,85.64899999999943,9055.171012145747,22.068098904503806,0.13416044970653232,519.396,535.121,15.725000000000023,522.5602631578947,4.002720599536573,0.02420774464139532,8118.209000000001,8189.166,70.95699999999943,8137.626194331983,17.48932362850201,0.1081832719787352,8.43387,8.231219999999999,-0.202650000000002,8.376918016194333,0.055235812285305906,-0.00032909746884550255,0,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
25,193,193,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",554.5079999999999,552.1469999999999,-2.36099999999999,553.9296373056995,0.8376226988037577,-0.011984352465145749,9069.771,9164.645,94.8739999999998,9089.030155440414,27.284581412904192,0.4143040068639563,522.421,520.1980000000001,-2.2229999999999563,521.9187564766839,0.6784128901374787,-0.009666834704340292,8149.3150000000005,8229.989,80.67399999999907,8166.867668393782,22.468900700939727,0.33984776454249943,8.38936,8.50865,0.11928999999999945,8.423150777202073,0.037099579092302507,0.0005186747168954706,1,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
26,243,243,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",554.4259999999999,551.8280000000001,-2.5979999999998427,553.7239506172839,0.8482497288532528,-0.009897977958088907,9052.350999999999,9078.589000000002,26.238000000003012,9058.617736625514,8.326091484237017,0.09378636505813544,522.509,520.073,-2.4360000000000355,521.6602469135803,0.7439544688963733,-0.008904243628535742,8133.846,8151.209,17.363000000000284,8139.115432098765,5.08732712151224,0.04923374329482949,8.39714,8.519189999999998,0.122049999999998,8.427468312757203,0.04054876584504761,0.0004414475103744763,1,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
27,320,320,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",551.048,567.102,16.053999999999974,554.1725,4.500127150981403,0.04159781589663949,9037.401999999998,9118.408,81.00600000000122,9053.99484375,22.513564799373427,0.20626694657662356,518.873,534.633,15.759999999999991,522.12784375,4.292653831033425,0.03976820635455434,8121.579,8187.139000000001,65.56000000000131,8137.086281250001,17.88742795885979,0.1662689131485637,8.41132,8.24278,-0.16854000000000013,8.377924687499998,0.0538525514416666,-0.0004672630042773872,0,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
28,200,200,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",554.184,551.6899999999999,-2.494000000000028,553.38475,0.8211546367767778,-0.011327930698268622,9064.110000000002,9067.401,3.290999999997439,9064.033000000001,4.730404950952904,0.013835805895125834,521.9879999999999,519.7970000000001,-2.1909999999998035,521.41715,0.7147736547327398,-0.010232123303083897,8143.286000000002,8137.314,-5.972000000001572,8143.0001,3.8745683617662463,-0.029474146853690045,8.42531,8.500789999999999,0.07547999999999888,8.441393,0.03191762132427789,0.000390521263031566,1,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
29,223,223,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",554.067,551.5029999999999,-2.564000000000078,553.2508071748879,0.8287649645140175,-0.010411898124901058,9063.897,9071.687000000002,7.790000000000873,9066.026950672645,4.774337756747407,0.03679041068616619,522.0129999999999,519.742,-2.270999999999958,521.358071748879,0.6883348037307035,-0.008708468237613946,8144.742,8142.709,-2.0330000000003565,8144.592600896862,3.261586790549392,0.004479586889902052,8.419839999999999,8.507430000000003,0.08759000000000405,8.44636860986547,0.03434700137491907,0.00040528409976281406,1,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
30,218,218,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",554.369,552.192,-2.177000000000021,553.8644495412844,0.7076760776938539,-0.008096948517637401,9055.201,9204.661,149.46000000000095,9084.838990825687,40.85153045194229,0.5425218846229255,522.1490000000001,520.386,-1.7630000000001473,521.8256880733945,0.5574011896184232,-0.006374956636158596,8137.398999999999,8262.373,124.97400000000016,8162.3373853211015,34.45581446581845,0.4579634371150523,8.38998,8.523489999999999,0.13350999999999935,8.425047247706422,0.03758653156132126,0.0004384820136343441,1,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
31,183,183,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",553.283,551.383,-1.8999999999999773,552.8005464480875,0.7077577360014496,-0.010396638286877253,9040.59,9063.673,23.08300000000054,9046.676612021856,7.9795554676619425,0.1166439458616535,521.4680000000001,519.7319999999999,-1.7360000000002174,520.9480327868852,0.6147232341978998,-0.00962356958793394,8121.935999999999,8136.856,14.920000000000982,8125.261639344261,5.236378169015678,0.06301643652138295,8.4417,8.51793,0.07622999999999891,8.461626229508196,0.0301200107854864,0.00040106972500057655,1,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
32,189,189,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",553.7149999999999,551.835,-1.8799999999998818,553.4982539682541,0.659980454294212,-0.008242290122469171,9050.152000000002,9181.869999999999,131.71799999999712,9076.753597883597,36.48627418614363,0.557950834533121,521.808,520.4680000000001,-1.3399999999999181,521.5058201058201,0.5105780409418825,-0.006491885742724561,8132.865999999999,8241.912,109.04600000000119,8154.923015873015,30.447764027769807,0.46703729181109604,8.4212,8.514959999999999,0.09375999999999785,8.440498941798941,0.03322394589585643,0.0004252194315576357,1,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
33,231,231,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",553.559,567.689,14.129999999999995,556.9859307359308,3.822565589170987,0.04941905021515221,9048.187999999998,9116.9,68.71200000000135,9062.994502164502,18.9488022577482,0.2346361689285333,521.692,535.211,13.519000000000005,524.7443722943724,3.692336092246596,0.04741839794388655,8134.3279999999995,8187.284,52.95600000000013,8145.168398268399,14.8315156589546,0.18602694756516946,8.38981,8.25567,-0.13414000000000037,8.360683116883116,0.04224276490503237,-0.0004703636168928673,0,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
34,459,459,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",554.3330000000001,567.481,13.14799999999991,556.5518082788672,3.4282113577738764,0.021224190327987762,9051.863000000001,9121.258000000002,69.39500000000044,9063.19880174292,18.226719166994968,0.11103993294045819,522.317,534.922,12.605000000000018,524.3428758169935,3.2929707944990803,0.020167818864778433,8134.595000000001,8188.364000000001,53.76900000000023,8144.466492374728,13.89164869203221,0.08511063335529238,8.371219999999997,8.23987,-0.13134999999999764,8.358031590413944,0.044126506885191846,-0.0002498726687687989,0,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
35,231,231,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",554.489,551.6220000000001,-2.866999999999962,553.8884848484848,0.9466129405909469,-0.011397262407756455,9056.226999999999,9091.4,35.173000000000684,9064.850303030302,10.566065111611158,0.12704202768747286,522.422,519.9620000000001,-2.4599999999999227,521.8443722943724,0.7886348662758905,-0.009659173659922317,8138.9800000000005,8160.392,21.411999999999352,8144.974199134199,6.741369992832247,0.0809071340952755,8.38352,8.52315,0.1396299999999986,8.422111255411256,0.041836833682013956,0.0004888318503086269,1,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
36,324,324,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",554.5880000000001,551.3779999999999,-3.21000000000015,553.7421296296296,0.981735095639845,-0.00881959373042983,9063.596000000001,9047.649,-15.947000000001935,9059.060154320987,5.344121869534061,-0.030259195752047215,522.402,519.579,-2.8230000000000928,521.7076543209877,0.7990009527411918,-0.00704476021627581,8144.073000000001,8123.325999999999,-20.747000000002117,8139.914197530863,6.4482279820993815,-0.050378231148499174,8.40081,8.52235,0.12153999999999954,8.427346296296298,0.03943545928787363,0.00031446968855021814,1,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
37,324,324,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",553.181,567.385,14.20399999999995,555.8123148148148,3.7959158379816307,0.03331889779753677,9047.035999999998,9119.285999999998,72.25,9060.161450617285,19.784446520695912,0.1721525283798057,521.093,534.8720000000001,13.77900000000011,523.6180555555555,3.6613999527772885,0.03202265265980513,8131.642,8188.976000000001,57.33400000000074,8142.791265432099,15.237113740045269,0.13377533451527748,8.3834,8.237260000000001,-0.14613999999999905,8.364725,0.04715525013973251,-0.00038692985102271887,0,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
38,201,201,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",555.381,568.233,12.851999999999975,558.1567661691543,3.550438973637221,0.05173143194916372,9054.339,9119.314999999999,64.97599999999875,9068.435422885572,17.76800811524352,0.2520889463572958,523.3480000000001,535.501,12.152999999999906,525.883184079602,3.3574465852906568,0.048951529481304115,8137.719,8188.295,50.57600000000002,8148.919651741294,13.776182141873631,0.19570456627751007,8.384060000000002,8.23757,-0.14649000000000179,8.35134328358209,0.04366133308922829,-0.0005700011822077766,0,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
39,288,288,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",554.1409999999998,568.3090000000001,14.168000000000234,557.1560416666666,3.751224470228576,0.03868752235470932,9049.045,9118.776000000002,69.73100000000159,9063.61767361111,18.46263053264992,0.18527951675648444,522.27,535.692,13.422000000000025,524.9106944444444,3.6227290113903265,0.037191891821290346,8134.771000000001,8189.187,54.41599999999926,8145.359861111112,14.45378569143889,0.1444273376495363,8.401549999999999,8.23891,-0.1626399999999979,8.362346875,0.04486743193640247,-0.00041908753099518376,0,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
40,188,188,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",553.4570000000001,551.441,-2.0160000000000764,552.9840425531914,0.732878787616456,-0.009976756660108967,9057.135,9047.297999999999,-9.837000000001353,9056.529787234043,5.220813599007548,-0.05072039905582125,521.6189999999999,519.785,-1.8339999999999463,521.0706914893617,0.6320870955102179,-0.009429400386845324,8138.053,8122.611,-15.442000000000007,8134.6654255319145,5.576906918388503,-0.0757763401943471,8.420020000000001,8.508700000000001,0.08868000000000009,8.454187234042553,0.031811165690088225,0.0004484145947225169,1,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
41,295,295,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",555.455,567.999,12.543999999999983,557.9879322033898,3.3826020666295267,0.03365753924107394,9057.246000000001,9117.809,60.56299999999828,9069.647152542373,16.990286817157436,0.164703712359873,523.1279999999999,535.414,12.286000000000058,525.7225084745762,3.2795664987037085,0.03277898791215888,8139.058,8189.880999999999,50.82299999999941,8149.777830508475,13.504701831750786,0.1322487262426516,8.3745,8.24203,-0.13246999999999964,8.343770169491526,0.039146734716376065,-0.00034556615591725025,0,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
42,193,193,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",550.64,566.48,15.840000000000032,554.4040932642487,4.387494986975123,0.06916038472838182,9037.433,9112.912999999999,75.47999999999774,9055.005803108808,21.92385315833836,0.34258705130605616,519.05,533.851,14.801000000000045,522.3435233160621,4.229594600880599,0.06644441736552624,8122.826999999999,8184.630999999999,61.80400000000009,8137.455025906736,17.536307417728242,0.2783328548154669,8.42316,8.252729999999998,-0.1704300000000014,8.37850725388601,0.05310470788164278,-0.0008076506663639669,0,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
43,321,321,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",554.517,567.99,13.472999999999956,557.2804361370717,3.5567387399118964,0.03237895454809216,9050.737,9116.977,66.2400000000016,9064.205327102803,17.982272907274414,0.16189698220815066,522.4300000000001,535.329,12.898999999999887,525.0308411214953,3.4425039214067583,0.031599085011899314,8136.17,8187.752,51.582000000000335,8145.741277258568,14.05542488769353,0.12529617388401632,8.40302,8.256219999999999,-0.1468000000000007,8.358899999999998,0.04154450078134697,-0.00035526858274802264,0,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
44,180,180,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",553.366,551.513,-1.8529999999999518,552.7208333333333,0.6583454640232586,-0.009597178925277375,9058.732,9047.185,-11.54700000000048,9055.241333333333,5.2061613497854715,-0.05945555932799224,521.449,519.6700000000001,-1.7789999999998827,520.9212222222222,0.5998561453062949,-0.00925927754972023,8136.710000000001,8120.935,-15.775000000000546,8132.994388888889,5.912498171377581,-0.0898079879008526,8.42915,8.50666,0.07751000000000019,8.463345555555556,0.03060389285735871,0.0004236447626984281,1,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
